time,actual_x,actual_y,actual_z,expected_x,expected_y,expected_z
9.074,2.7,2.5,0.6,2.673637097668978,2.7501518798153195,0.6
9.124,2.7,2.5,0.6,2.673637097668978,2.7501518798153195,0.6
9.173,2.7,2.5,0.6,2.673637097668978,2.7501518798153195,0.6
9.224,2.7,2.5,0.6,2.673637097668978,2.7501518798153195,0.6
9.273,2.7,2.5,0.6,2.673637097668978,2.7501518798153195,0.6
9.323,2.6999998342303093,2.5000007777413424,0.6,2.59570672837477,2.9893125436714842,0.6
9.373,2.673637097668978,2.7501518798153195,0.6,2.59570672837477,2.9893125436714842,0.6
9.423,2.673637097668978,2.7501518798153195,0.6,2.59570672837477,2.9893125436714842,0.6
9.474,2.673637097668978,2.7501518798153195,0.6,2.59570672837477,2.9893125436714842,0.6
9.523,2.673637097668978,2.7501518798153195,0.6,2.59570672837477,2.9893125436714842,0.6
9.574,2.673637097668978,2.7501518798153195,0.6,2.59570672837477,2.9893125436714842,0.6
9.623,2.673636773413213,2.7501526059140633,0.6,2.469633009974582,3.2069737095307236,0.6
9.673,2.59570672837477,2.9893125436714842,0.6,2.469633009974582,3.2069737095307236,0.6
9.725,2.59570672837477,2.9893125436714842,0.6,2.469633009974582,3.2069737095307236,0.6
9.773,2.59570672837477,2.9893125436714842,0.6,2.469633009974582,3.2069737095307236,0.6
9.824,2.59570672837477,2.9893125436714842,0.6,2.469633009974582,3.2069737095307236,0.6
9.873,2.59570672837477,2.9893125436714842,0.6,2.469633009974582,3.2069737095307236,0.6
9.923,2.5957060256328197,2.9893135075005253,0.6,2.3009553910095697,3.393571743965031,0.6
9.974,2.469633009974582,3.2069737095307236,0.6,2.3009553910095697,3.393571743965031,0.6
10.023,2.469633009974582,3.2069737095307236,0.6,2.3009553910095697,3.393571743965031,0.6
10.074,2.469633009974582,3.2069737095307236,0.6,2.3009553910095697,3.393571743965031,0.6
10.123,2.469633009974582,3.2069737095307236,0.6,2.3009553910095697,3.393571743965031,0.6
10.173,2.469633009974582,3.2069737095307236,0.6,2.3009553910095697,3.393571743965031,0.6
10.223,2.469632417825877,3.2069742403047785,0.6,2.0970852574700722,3.5409078707128203,0.6
10.273,2.3009553910095697,3.393571743965031,0.6,2.0970852574700722,3.5409078707128203,0.6
10.323,2.3009553910095697,3.393571743965031,0.6,2.0970852574700722,3.5409078707128203,0.6
10.373,2.3009553910095697,3.393571743965031,0.6,2.0970852574700722,3.5409078707128203,0.6
10.423,2.3009553910095697,3.393571743965031,0.6,2.0970852574700722,3.5409078707128203,0.6
10.474,2.3009553910095697,3.393571743965031,0.6,2.0970852574700722,3.5409078707128203,0.6
10.524,2.3009543563323005,3.393572337476293,0.6,1.8669802900539472,3.642508409908619,0.6
10.573,2.0970852574700722,3.5409078707128203,0.6,1.8669802900539472,3.642508409908619,0.6
10.624,2.0970852574700722,3.5409078707128203,0.6,1.8669802900539472,3.642508409908619,0.6
10.674,2.0970852574700722,3.5409078707128203,0.6,1.8669802900539472,3.642508409908619,0.6
10.724,2.0970852574700722,3.5409078707128203,0.6,1.8669802900539472,3.642508409908619,0.6
10.774,2.0970852574700722,3.5409078707128203,0.6,1.8669802900539472,3.642508409908619,0.6
