time,cf231_x,cf231_y,cf231_z,cf231_ex,cf231_ey,cf231_ez,cf2_x,cf2_y,cf2_z,cf2_ex,cf2_ey,cf2_ez,separation_xy,separation_3d
8.493,2.50763201713562,2.505358934402466,0.7331050634384155,2.5,2.5,0.7,2.3671553134918213,2.3629090785980225,1.0749750137329102,2.4570325241078366,2.2011349733187813,1.0,0.20006415392402105,0.396106966108518
8.561,2.4985430240631104,2.492107629776001,0.7347773313522339,2.5,2.5,0.7,2.3671553134918213,2.3629090785980225,1.0749750137329102,2.4570325241078366,2.2011349733187813,1.0,0.18426881482131902,0.38689722047701125
8.587,2.4985430240631104,2.492107629776001,0.7347773313522339,2.5,2.5,0.7,2.4003679752349854,2.3259117603302,1.0788531303405762,2.4570325241078366,2.2011349733187813,1.0,0.19302695986118204,0.39452194195344387
8.671,2.4938230514526367,2.4856832027435303,0.7328234910964966,2.5,2.5,0.7,2.4003679752349854,2.3259117603302,1.0788531303405762,2.4570325241078366,2.2011349733187813,1.0,0.18509663714309635,0.3924248670982395
8.687,2.4938230514526367,2.4856832027435303,0.7328234910964966,2.5,2.5,0.7,2.4024415016174316,2.2729573249816895,1.0814461708068848,2.4570325241078366,2.2011349733187813,1.0,0.23152297233715213,0.41849809979052666
8.753,2.489474296569824,2.4800798892974854,0.7349697351455688,2.5,2.5,0.7,2.4024415016174316,2.2729573249816895,1.0814461708068848,2.4570325241078366,2.2011349733187813,1.0,0.22466522660611327,0.4129411392856689
8.787,2.489474296569824,2.4800798892974854,0.7349697351455688,2.5,2.5,0.7,2.400256872177124,2.212538957595825,1.0806119441986084,2.4570325241078366,2.2011349733187813,1.0,0.2820246424535621,0.44610137371468006
8.847,2.4912683963775635,2.4654879570007324,0.7102121710777283,2.5,2.5,0.7,2.400256872177124,2.212538957595825,1.0806119441986084,2.4570325241078366,2.2011349733187813,1.0,0.2688239086041845,0.45767049912052493
8.883,2.4912683963775635,2.4654879570007324,0.7102121710777283,2.5,2.5,0.7,2.3833959102630615,2.1615395545959473,1.071395993232727,2.4570325241078366,2.2011349733187813,1.0,0.32252302954199197,0.48422604016248283
8.947,2.4792087078094482,2.448657274246216,0.6931319832801819,2.5,2.5,0.7,2.3833959102630615,2.1615395545959473,1.071395993232727,2.4570325241078366,2.2011349733187813,1.0,0.302682469117118,0.4844588097415654
8.985,2.4792087078094482,2.448657274246216,0.6931319832801819,2.5,2.5,0.7,2.368239402770996,2.072519540786743,1.1061124801635742,2.4570325241078366,2.2011349733187813,1.0,0.3921655022981322,0.5695144177268913
9.047,2.4746155738830566,2.437805652618408,0.6715311408042908,2.5,2.5,0.7,2.368239402770996,2.072519540786743,1.1061124801635742,2.4570325241078366,2.2011349733187813,1.0,0.38046002848861543,0.5775904897043118
9.092,2.4746155738830566,2.437805652618408,0.6715311408042908,2.5,2.5,0.7,2.3813233375549316,2.0178327560424805,1.1121082305908203,2.4570325241078366,2.2011349733187813,1.0,0.4302100361654498,0.6157831170649658
9.147,2.477773427963257,2.432713747024536,0.6707629561424255,2.5,2.5,0.7,2.3813233375549316,2.0178327560424805,1.1121082305908203,2.4570325241078366,2.2011349733187813,1.0,0.4259446637980416,0.6133632756335804
9.182,2.477773427963257,2.432713747024536,0.6707629561424255,2.5,2.5,0.7,2.395317316055298,1.9899473190307617,1.1226783990859985,2.4570325241078366,2.2011349733187813,1.0,0.4503788629024947,0.6380193474497696
9.271,2.485539197921753,2.429534912109375,0.6503020524978638,2.4992009698452478,2.5399677602614377,0.7,2.395317316055298,1.9899473190307617,1.1226783990859985,3.0763577700158953,2.3915216913655857,1.0,0.44875075482518473,0.6515494246579662
9.322,2.485539197921753,2.429534912109375,0.6503020524978638,2.4968042573920695,2.579882867030701,0.7,2.4242889881134033,1.9912216663360596,1.1129741668701172,1.930259373973246,2.6568327720106844,1.0,0.4425721292873125,0.6402621143247484
9.348,2.4931628704071045,2.4402360916137695,0.6556381583213806,2.4968042573920695,2.579882867030701,0.7,2.4242889881134033,1.9912216663360596,1.1129741668701172,1.930259373973246,2.6568327720106844,1.0,0.4542659636927235,0.6446035917406673
9.388,2.4931628704071045,2.4402360916137695,0.6556381583213806,2.4968042573920695,2.579882867030701,0.7,2.448535919189453,2.0027856826782227,1.0924350023269653,1.930259373973246,2.6568327720106844,1.0,0.439720849008618,0.6197950532120267
9.445,2.49707293510437,2.4584717750549316,0.6730408072471619,2.492811286555586,2.6196902221897944,0.7,2.448535919189453,2.0027856826782227,1.0924350023269653,2.1450258000016778,1.9515638290394273,1.0,0.45826374141915205,0.6212062037408478
9.488,2.49707293510437,2.4584717750549316,0.6730408072471619,2.492811286555586,2.6196902221897944,0.7,2.4910225868225098,2.026453733444214,1.0967490673065186,2.1450258000016778,1.9515638290394273,1.0,0.4320604066464453,0.6051486467257604
9.547,2.500584840774536,2.4732203483581543,0.6796809434890747,2.487228705472997,2.6593093942305677,0.7,2.4910225868225098,2.026453733444214,1.0967490673065186,2.3712811003160192,1.8718062704438456,1.0,0.44686893481456524,0.6112590815741774
9.582,2.500584840774536,2.4732203483581543,0.6796809434890747,2.487228705472997,2.6593093942305677,0.7,2.544919490814209,2.073390245437622,1.0863525867462158,2.3712811003160192,1.8718062704438456,1.0,0.4022805891359707,0.5720240360553455
9.645,2.4982800483703613,2.499840497970581,0.7180461287498474,2.480073094938673,2.6986371782354235,0.7,2.544919490814209,2.073390245437622,1.0863525867462158,2.3615997682615752,1.8895396568678782,1.0,0.42899307159544836,0.5654066699984429
9.681,2.4982800483703613,2.499840497970581,0.7180461287498474,2.480073094938673,2.6986371782354235,0.7,2.600425958633423,2.1480872631073,1.066121220588684,2.3615997682615752,1.8895396568678782,1.0,0.3662842137196908,0.5052923854352712
9.747,2.4913084506988525,2.5217902660369873,0.7430616021156311,2.4713441949174544,2.737677207573975,0.7,2.600425958633423,2.1480872631073,1.066121220588684,2.5500348750445885,1.9020768005817879,1.0,0.38930780230624334,0.5058933504450039
9.785,2.4913084506988525,2.5217902660369873,0.7430616021156311,2.4713441949174544,2.737677207573975,0.7,2.6349198818206787,2.204725980758667,1.047332763671875,2.5500348750445885,1.9020768005817879,1.0,0.3480718376253832,0.4623147671259236
9.884,2.481480121612549,2.5499112606048584,0.7780558466911316,2.4610434404597044,2.7763973689262884,0.7,2.6349198818206787,2.204725980758667,1.047332763671875,2.672936807696059,1.949941387455858,1.0,0.3777520846206171,0.46390375667144157
9.885,2.481480121612549,2.5499112606048584,0.7780558466911316,2.4610434404597044,2.7763973689262884,0.7,2.6406941413879395,2.22135066986084,1.0352187156677246,2.672936807696059,1.949941387455858,1.0,0.3651043219178553,0.44658023586290657
9.953,2.4738502502441406,2.5839056968688965,0.7904467582702637,2.449246973212735,2.814531689733263,0.7,2.6406941413879395,2.22135066986084,1.0352187156677246,2.6794388059577217,1.9835082598250884,1.0,0.3991027832787144,0.46818409066199684
9.991,2.4738502502441406,2.5839056968688965,0.7904467582702637,2.449246973212735,2.814531689733263,0.7,2.6280109882354736,2.204817771911621,1.0218274593353271,2.6794388059577217,1.9835082598250884,1.0,0.4092348811947062,0.47011723730555294
10.045,2.467189311981201,2.6056108474731445,0.8014010190963745,2.4358997666101,2.852266414605708,0.7,2.6280109882354736,2.204817771911621,1.0218274593353271,2.6052481266476613,1.9984703049795396,1.0,0.431854953625982,0.4848572125148966
10.081,2.467189311981201,2.6056108474731445,0.8014010190963745,2.4358997666101,2.852266414605708,0.7,2.6074531078338623,2.158639430999756,0.9926427006721497,2.6052481266476613,1.9984703049795396,1.0,0.46846278354979753,0.5059948224469838
10.147,2.4732887744903564,2.632319211959839,0.8071724772453308,2.421078930596256,2.8893759155516134,0.7,2.6074531078338623,2.158639430999756,0.9926427006721497,2.6432166206782197,2.03201309068457,1.0,0.4923135212767364,0.5260910634195316
10.182,2.4732887744903564,2.632319211959839,0.8071724772453308,2.421078930596256,2.8893759155516134,0.7,2.5895867347717285,2.0994880199432373,0.9871135950088501,2.6432166206782197,2.03201309068457,1.0,0.5453753705031427,0.5742935665784746
10.247,2.472574234008789,2.6557540893554688,0.8092474341392517,2.404769267481411,2.925902069284889,0.7,2.5895867347717285,2.0994880199432373,0.9871135950088501,2.3397043437441587,2.047378873239543,1.0,0.5684398519756777,0.5956175253437563
10.283,2.472574234008789,2.6557540893554688,0.8092474341392517,2.404769267481411,2.925902069284889,0.7,2.5885229110717773,2.0525333881378174,1.0027222633361816,2.3397043437441587,2.047378873239543,1.0,0.6142632254092476,0.6440122821988361
10.344,2.4786362648010254,2.6743834018707275,0.7999656796455383,2.386989673309653,2.961789258690623,0.7,2.5885229110717773,2.0525333881378174,1.0027222633361816,2.490860019538226,2.056032795713521,1.0,0.6314843740016485,0.6632365692859183
10.382,2.4786362648010254,2.6743834018707275,0.7999656796455383,2.386989673309653,2.961789258690623,0.7,2.6017966270446777,2.029799222946167,1.0156817436218262,2.490860019538226,2.056032795713521,1.0,0.6562448007777567,0.6907898803581733
10.445,2.4830515384674072,2.699960947036743,0.7859733700752258,2.367803551285397,2.9969074324021054,0.7,2.6017966270446777,2.029799222946167,1.0156817436218262,2.2929767612080236,2.103830557056507,1.0,0.6806005675117215,0.7183196150563493
10.481,2.4830515384674072,2.699960947036743,0.7859733700752258,2.367803551285397,2.9969074324021054,0.7,2.613558292388916,2.0155227184295654,1.0041674375534058,2.2929767612080236,2.103830557056507,1.0,0.6967694752197893,0.7301344757513736
10.545,2.4808096885681152,2.7161591053009033,0.761089563369751,2.3472358402046494,3.0312169340982282,0.7,2.613558292388916,2.0155227184295654,1.0041674375534058,2.3809872424292022,2.108705605010791,1.0,0.7131013521404198,0.7533925877934688
10.582,2.4808096885681152,2.7161591053009033,0.761089563369751,2.3472358402046494,3.0312169340982282,0.7,2.6184051036834717,1.9996956586837769,1.009967565536499,2.3809872424292022,2.108705605010791,1.0,0.7295562819956108,0.7708389122000595
10.646,2.4797911643981934,2.7394325733184814,0.7243931889533997,2.3253162289623743,3.064670808711877,0.7,2.6184051036834717,1.9996956586837769,1.009967565536499,2.5630665297355506,2.1218243409793507,1.0,0.7526118036793304,0.8049703420612966
10.681,2.4797911643981934,2.7394325733184814,0.7243931889533997,2.3253162289623743,3.064670808711877,0.7,2.6042027473449707,1.9924777746200562,0.9791945219039917,2.5630665297355506,2.1218243409793507,1.0,0.7572448172618469,0.7989639744965517
10.745,2.467874050140381,2.7691714763641357,0.7079918384552002,2.302122263018317,3.0971598405539122,0.7,2.6042027473449707,1.9924777746200562,0.9791945219039917,2.506024045934085,2.140006317698723,1.0,0.7885674479779279,0.8339001831875608
10.781,2.467874050140381,2.7691714763641357,0.7079918384552002,2.302122263018317,3.0971598405539122,0.7,2.574507474899292,2.0038554668426514,0.9833038449287415,2.506024045934085,2.140006317698723,1.0,0.7727090537231353,0.8202901819564771
10.848,2.449457883834839,2.8115735054016113,0.6826663017272949,2.2775757650336903,3.128789256931344,0.7,2.574507474899292,2.0038554668426514,0.9833038449287415,2.6910563804304797,2.212224757686055,1.0,0.8173407062167652,0.8708781558984713
10.923,2.449457883834839,2.8115735054016113,0.6826663017272949,2.251775053598724,3.159419645435769,0.7,2.534994602203369,2.0103659629821777,0.9489874839782715,2.6884806962389804,2.2612389751834767,1.0,0.8057605452111972,0.8486324459591464
10.956,2.4193098545074463,2.85689115524292,0.6912055611610413,2.251775053598724,3.159419645435769,0.7,2.534994602203369,2.0103659629821777,0.9489874839782715,2.6884806962389804,2.2612389751834767,1.0,0.8543932712642088,0.8924345251685999
10.982,2.4193098545074463,2.85689115524292,0.6912055611610413,2.251775053598724,3.159419645435769,0.7,2.515688419342041,1.9928784370422363,0.9379141330718994,2.6884806962389804,2.2612389751834767,1.0,0.8693714999769144,0.9036990231412254
11.044,2.4045231342315674,2.914365530014038,0.6867894530296326,2.2248497157569913,3.18890702534305,0.7,2.515688419342041,1.9928784370422363,0.9379141330718994,2.7516433985302347,2.357336938448333,1.0,0.9281681868752639,0.9615403205553295
11.088,2.4045231342315674,2.914365530014038,0.6867894530296326,2.2248497157569913,3.18890702534305,0.7,2.5037686824798584,2.0008721351623535,0.9518274068832397,2.7516433985302347,2.357336938448333,1.0,0.9188687943796762,0.9563289069497305
11.148,2.3780839443206787,2.9766948223114014,0.69410640001297,2.1966996628355338,3.2173629345072507,0.7,2.5037686824798584,2.0008721351623535,0.9518274068832397,2.5540197846514765,2.33328829632369,1.0,0.9838834128904349,1.0170775228777578
11.183,2.3780839443206787,2.9766948223114014,0.69410640001297,2.1966996628355338,3.2173629345072507,0.7,2.5073699951171875,1.976623296737671,0.9357222318649292,2.5540197846514765,2.33328829632369,1.0,1.0083937421433782,1.036935942763795
11.273,2.353062152862549,3.0368895530700684,0.6977015733718872,2.167474216521391,3.244632909747585,0.7,2.5073699951171875,1.976623296737671,0.9357222318649292,2.6123872646761646,2.424334474286315,1.0,1.0714361597866666,1.097556047939175
11.283,2.353062152862549,3.0368895530700684,0.6977015733718872,2.167474216521391,3.244632909747585,0.7,2.5281097888946533,1.9768898487091064,0.9441511631011963,2.6123872646761646,2.424334474286315,1.0,1.0743561086184388,1.1022606082063804
11.346,2.3321800231933594,3.1050355434417725,0.7039226293563843,2.137151350008042,3.2707387087612307,0.7,2.5281097888946533,1.9768898487091064,0.9441511631011963,2.5833658742458567,2.482849666494201,1.0,1.1450332666047802,1.1699619353025106
11.381,2.3321800231933594,3.1050355434417725,0.7039226293563843,2.137151350008042,3.2707387087612307,0.7,2.569159746170044,2.0146026611328125,0.9535134434700012,2.5833658742458567,2.482849666494201,1.0,1.1158867594530963,1.1434591529270428
11.445,2.3195080757141113,3.152364730834961,0.7104666233062744,2.1057795781819655,3.2956325173455894,0.7,2.569159746170044,2.0146026611328125,0.9535134434700012,2.5079710793022882,2.531365338016994,1.0,1.1648298089482232,1.1899160645213818
11.486,2.3195080757141113,3.152364730834961,0.7104666233062744,2.1057795781819655,3.2956325173455894,0.7,2.6184422969818115,2.072373628616333,0.9932109117507935,2.5079710793022882,2.531365338016994,1.0,1.1205991475618449,1.155719162324624
11.545,2.3047990798950195,3.1829936504364014,0.7144714593887329,2.073563625434455,3.31916101444007,0.7,2.6184422969818115,2.072373628616333,0.9932109117507935,2.4746867292034778,2.5727790292331814,1.0,1.1540575810990377,1.1872424279797547
11.581,2.3047990798950195,3.1829936504364014,0.7144714593887329,2.073563625434455,3.31916101444007,0.7,2.6583590507507324,2.1245226860046387,1.027694821357727,2.4746867292034778,2.5727790292331814,1.0,1.115959423785918,1.1590833921766621
11.659,2.289257526397705,3.22648549079895,0.6874313354492188,2.0403400223208856,3.3414467661583025,0.7,2.6583590507507324,2.1245226860046387,1.027694821357727,2.564539821439314,2.6421288362896314,1.0,1.1621350861366653,1.2109241092126641
11.682,2.289257526397705,3.22648549079895,0.6874313354492188,2.0403400223208856,3.3414467661583025,0.7,2.6879396438598633,2.1735315322875977,1.031690001487732,2.564539821439314,2.6421288362896314,1.0,1.1259038455964334,1.1773586958405895
11.745,2.2645511627197266,3.2701709270477295,0.6521182656288147,2.0062646196649556,3.3623781855285406,0.7,2.6879396438598633,2.1735315322875977,1.031690001487732,2.491160213877583,2.661476371590771,1.0,1.1755321212548895,1.2352936779426065
11.782,2.2645511627197266,3.2701709270477295,0.6521182656288147,2.0062646196649556,3.3623781855285406,0.7,2.6819446086883545,2.23872447013855,1.0651015043258667,2.491160213877583,2.661476371590771,1.0,1.1126990079118728,1.1868674052533301
11.849,2.240463972091675,3.3053057193756104,0.6397957801818848,1.9713289361219866,3.3819575012290084,0.7,2.6819446086883545,2.23872447013855,1.0651015043258667,2.5599177487374916,2.747907985739225,1.0,1.1543399472052842,1.2301974120861803
11.882,2.240463972091675,3.3053057193756104,0.6397957801818848,1.9713289361219866,3.3819575012290084,0.7,2.665717840194702,2.279661178588867,1.0760117769241333,2.5599177487374916,2.747907985739225,1.0,1.110309675893278,1.1929258033071755
11.946,2.218240261077881,3.325941562652588,0.6376746296882629,1.9357214345174198,3.4000815693602897,0.7,2.665717840194702,2.279661178588867,1.0760117769241333,2.5797307984366555,2.810433998076237,1.0,1.137953788995308,1.2194581913848703
11.981,2.218240261077881,3.325941562652588,0.6376746296882629,1.9357214345174198,3.4000815693602897,0.7,2.6364712715148926,2.3315048217773438,1.0984371900558472,2.5797307984366555,2.810433998076237,1.0,1.0788056403698218,1.1730830093093296
12.043,2.2180237770080566,3.347066640853882,0.6128759384155273,1.8992908810350992,3.4168242974104768,0.7,2.6364712715148926,2.3315048217773438,1.0984371900558472,2.657920892047984,2.917675788003608,1.0,1.0983916032204069,1.200930407275796
12.087,2.2180237770080566,3.347066640853882,0.6128759384155273,1.8992908810350992,3.4168242974104768,0.7,2.6023354530334473,2.384181022644043,1.1137932538986206,2.657920892047984,2.917675788003608,1.0,1.0367469209429987,1.1514175328852594
12.145,2.2039620876312256,3.3479785919189453,0.6296862959861755,1.8623863756537866,3.432027958132433,0.7,2.6023354530334473,2.384181022644043,1.1137932538986206,2.2241720913911047,2.7470981431556716,1.0,1.0428840265351187,1.1497680807455668
12.185,2.2039620876312256,3.3479785919189453,0.6296862959861755,1.8623863756537866,3.432027958132433,0.7,2.574051856994629,2.437307834625244,1.1074211597442627,2.2241720913911047,2.7470981431556716,1.0,0.9829993212496844,1.0929401930697298
12.255,2.1964993476867676,3.350443124771118,0.6436106562614441,1.8248213049703965,3.4457754066570607,0.7,2.574051856994629,2.437307834625244,1.1074211597442627,2.802704257540599,3.3091480115445178,1.0,0.9881102951565944,1.0915503371514472
12.32,2.1964993476867676,3.350443124771118,0.6436106562614441,1.7866752652552724,3.458027813944261,0.7,2.583573579788208,2.4955787658691406,1.0791826248168945,2.7662349769646246,3.16229075903695,1.0,0.9384133062131039,1.034573570641102
12.346,2.1857876777648926,3.3704657554626465,0.6522265076637268,1.7866752652552724,3.458027813944261,0.7,2.583573579788208,2.4955787658691406,1.0791826248168945,2.7662349769646246,3.16229075903695,1.0,0.9610727695697605,1.0516427123234389
12.404,2.1857876777648926,3.3704657554626465,0.6522265076637268,1.7481259520502723,3.46872778009054,0.7,2.5851643085479736,2.5854196548461914,1.0403861999511719,2.4688178714478597,2.8414157488812437,1.0,0.8807945693002125,0.9625315683266865
12.452,2.1526072025299072,3.384071111679077,0.6679269075393677,1.7481259520502723,3.46872778009054,0.7,2.5851643085479736,2.5854196548461914,1.0403861999511719,2.4688178714478597,2.8414157488812437,1.0,0.9082674713254987,0.981669865062546
12.52,2.1526072025299072,3.384071111679077,0.6679269075393677,1.7092023516911155,3.477872372064426,0.7,2.5924975872039795,2.7088613510131836,1.0434620380401611,2.7077503506079563,3.156439643858845,1.0,0.8058608883840911,0.8890660299817131
12.543,2.1183736324310303,3.397111177444458,0.6768521666526794,1.7092023516911155,3.477872372064426,0.7,2.5924975872039795,2.7088613510131836,1.0434620380401611,2.7077503506079563,3.156439643858845,1.0,0.8357519656406565,0.9126248659065601
12.604,2.1183736324310303,3.397111177444458,0.6768521666526794,1.6699893220922937,3.4854459043370176,0.7,2.6033647060394287,2.7947800159454346,1.012070655822754,2.679073325235089,3.1835324929054,1.0,0.7733169916616275,0.8428467269166185
12.646,2.0636730194091797,3.4116320610046387,0.6699045300483704,1.6699893220922937,3.4854459043370176,0.7,2.6033647060394287,2.7947800159454346,1.012070655822754,2.679073325235089,3.1835324929054,1.0,0.8196179366702057,0.8881729672417286
