time,cf231_x,cf231_y,cf231_z,cf231_ex,cf231_ey,cf231_ez,cf2_x,cf2_y,cf2_z,cf2_ex,cf2_ey,cf2_ez,separation_xy
2.379,1.9903658628463745,2.9376697540283203,-0.07071655988693237,1.2205896377563477,2.865690231323242,0.5,2.024425506591797,3.8183207511901855,-1.3537862300872803,2.7205896377563477,2.865690231323242,0.5,0.8813093884296551
2.41,1.9903658628463745,2.9376697540283203,-0.07071655988693237,1.2205896377563477,2.865690231323242,0.5,2.029773712158203,3.8249759674072266,-1.345587134361267,2.7205896377563477,2.865690231323242,0.5,0.8881808908596249
2.482,2.0008323192596436,2.8756234645843506,0.03800014778971672,1.2205896377563477,2.865690231323242,0.5,2.029773712158203,3.8249759674072266,-1.345587134361267,2.7205896377563477,2.865690231323242,0.5,0.9497935453765558
2.514,2.0008323192596436,2.8756234645843506,0.03800014778971672,1.2205896377563477,2.865690231323242,0.5,2.0307223796844482,3.8218867778778076,-1.3519859313964844,2.7205896377563477,2.865690231323242,0.5,0.9467352712333631
2.574,2.0106089115142822,2.835927724838257,0.20139092206954956,1.2205896377563477,2.865690231323242,0.5,2.0307223796844482,3.8218867778778076,-1.3519859313964844,2.7205896377563477,2.865690231323242,0.5,0.9861641880906444
2.609,2.0106089115142822,2.835927724838257,0.20139092206954956,1.2205896377563477,2.865690231323242,0.5,2.0269875526428223,3.8160691261291504,-1.334185004234314,2.7205896377563477,2.865690231323242,0.5,0.9802782392819367
2.675,2.0052342414855957,2.803114652633667,0.32416820526123047,1.2205896377563477,2.865690231323242,0.5,2.0269875526428223,3.8160691261291504,-1.334185004234314,2.7205896377563477,2.865690231323242,0.5,1.013188023972261
2.715,2.0052342414855957,2.803114652633667,0.32416820526123047,1.2205896377563477,2.865690231323242,0.5,2.0224955081939697,3.8170714378356934,-1.3503412008285522,2.7205896377563477,2.865690231323242,0.5,1.014103699621299
2.774,2.0142650604248047,2.7687582969665527,0.43249842524528503,1.2205896377563477,2.865690231323242,0.5,2.0224955081939697,3.8170714378356934,-1.3503412008285522,2.7205896377563477,2.865690231323242,0.5,1.0483454495486704
2.809,2.0142650604248047,2.7687582969665527,0.43249842524528503,1.2205896377563477,2.865690231323242,0.5,2.014406204223633,3.8227622509002686,-1.3419709205627441,2.7205896377563477,2.865690231323242,0.5,1.0540039633841414
2.88,2.0221099853515625,2.779897689819336,0.4686756134033203,1.2205896377563477,2.865690231323242,0.5,2.014406204223633,3.8227622509002686,-1.3419709205627441,2.7205896377563477,2.865690231323242,0.5,1.0428930151277231
2.915,2.0221099853515625,2.779897689819336,0.4686756134033203,1.2205896377563477,2.865690231323242,0.5,2.0085134506225586,3.8233771324157715,-1.337331771850586,2.7205896377563477,2.865690231323242,0.5,1.0435680202449693
